status,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
2.0,350.0,22.55458467,3.646174764,263.0,80.0,0.0,20.0,1,3,2,1,1,0,2761.833333,3.745,1.68084,127.5630336,32.01560217,45.36,377.57,333.6887103,974.8613769,944.1160561,1656.174,0.595036066
2.0,159.0,15.048517,2.212496638,186.0608163,80.0,0.0,20.0,1,3,1,1,1,0,1213.625,3.93,2.05809,89.41487615,29.3108993,33.18553822,198.0244468,229.7502035,699.9708906,1252.118012,1238.944,0.385544297
2.0,117.5,18.481804,3.5,225.8766608,30.0,0.0,70.0,3,2,2,1,1,0,1642.5,3.44,1.0,285.0473705,33.5155794,41.7163692,325.2741438,343.8838568,845.6453316,1683.100848,1446.432667,2.276312647
1.0,52.0,4.186174633,1.379319129,115.6092233,80.0,0.0,20.0,2,3,1,1,1,1,939.875,3.98092,1.91075,103.2337187,28.12648111,34.62129338,193.02829,221.0727046,744.7134974,1241.310678,1013.805762,0.20850079
3.0,58.7,3.859186333,1.324783799,119.94201,80.0,0.0,20.0,1,3,1,1,1,0,1898.0,4.5,2.0,84.03535421,26.31205284,33.0,142.0,113.5618315,648.925746,1583.789581,927.199,0.222872673
2.0,232.0,10.04600167,2.680126759,235.0622398,100.0,0.0,0.0,1,2,1,1,1,0,1533.0,5.0,1.869475,116.7504082,30.83586923,39.14727116,270.8652741,294.484204,734.3353071,1775.181476,2840.0,0.4745962
2.0,65.0,4.237916633,1.503895189,129.6371,80.0,0.0,20.0,2,3,1,1,1,0,1229.48425,5.15,1.947825,98.91012505,27.14982941,34.00675368,187.0985071,220.509384,722.7296945,1394.632264,845.77,0.235726393
2.0,4690.0,221.0,53.7,459.995,50.0,0.0,50.0,1,2,1,3,2,0,10019.25,1.0,0.973246304,458.8172366,165.3920898,106.15,1386.048966,1476.816013,3733.262261,45.1652748,927.327,2.479995705
5.0,78.09,27.97932993,4.562917816,133.495,100.0,0.0,0.0,2,2,1,1,2,0,3278.916667,1.0,1.0,326.2884769,126.096957,87.77331768,519.3828161,631.0420634,1974.277472,18.0,1036.823,0.260755422
4.0,4700.0,355.6224983,66.5,510.0,90.0,10.0,0.0,2,2,1,3,2,0,8796.5,1.0,0.875,484.8928815,175.0117481,342.2452783,1563.014406,1686.257275,3650.0,4.2,1154.803,2.482902622
5.0,4916.285,363.3574783,62.95108392,527.5,90.0,10.0,0.0,2,2,1,3,2,0,9532.583335,1.0,0.875,484.8928815,174.2775144,326.9981695,1480.914333,1581.458991,3285.0,16.12653143,1097.281,2.545108161
3.0,4588.455,373.4057983,64.06236661,527.304825,90.0,10.0,0.0,1,2,1,3,2,0,6588.25,1.005,0.78,547.1252567,174.5229101,345.835735,1734.301,1733.75,3876.80468,25.0,840.0,2.450317871
2.0,30.7,4.215458333,1.268053857,250.0,90.0,0.0,10.0,1,2,1,2,1,0,879.0416665,5.19,2.0,45.43617932,13.45682,24.5,113.977984,129.2748076,538.6624469,1509.175563,1623.643,0.156038574
2.0,115.558,42.188231,1.655843705,250.0,80.0,0.0,20.0,2,3,3,2,1,0,970.2916665,4.99,2.0,52.93278466,25.66217413,25.6088886,123.2718934,142.7961667,528.1335983,2162.998685,1544.78155,0.323478838
2.0,5390.0,293.42,56.36487529,737.605,100.0,0.0,0.0,1,2,2,3,2,0,9125.0,1.2,0.815,465.3562627,190.0,372.0,1672.76256,1671.7,3833.157,63.27956522,1150.0,2.677193033
2.0,6157.91,303.4814445,50.86,732.69,100.0,0.0,0.0,1,2,1,3,2,0,12841.91667,1.060865,0.724826575,534.5522233,185.900017,369.6461691,1575.237315,1709.375341,4380.0,5.73625,1237.075667,2.880674583
3.0,5462.5,187.5,53.37061818,736.58,100.0,0.0,0.0,1,2,2,3,2,0,11826.0,1.0,1.0,337.5787815,187.0,195.19956,1215.19918,1354.15,3750.594,94.00882353,1137.166,2.696939243
4.0,6262.8,304.1655295,50.86,732.69,100.0,0.0,0.0,1,2,1,3,2,0,12841.91667,1.05657,0.728061575,519.4334886,185.9458722,372.0818042,1567.686693,1697.709331,4015.0,5.73625,1257.947667,2.907559185
4.0,5188.33,277.8623843,53.94896,714.765,100.0,0.0,0.0,1,2,1,3,2,0,5040.041665,1.028335,0.793594939,480.096082,177.3438794,327.1838524,1525.297633,1536.65522,3769.954744,30.42275,1101.965,2.621627841
2.0,6398.31,293.42,55.59176,737.605,100.0,0.0,0.0,1,2,2,3,2,0,9125.0,1.2,0.815,465.3562627,190.0,372.0,1672.76256,1862.76256,4116.291886,22.10142857,1213.834,2.941993902
2.0,6157.91,298.7214393,54.78444433,732.69,100.0,0.0,0.0,1,2,2,3,2,0,12841.91667,1.04207,0.730736544,524.7890204,185.3651523,360.2810492,1616.399514,1734.922604,4060.890519,23.00748037,1268.532333,2.880674583
4.0,5659.14,368.75,50.05623721,745.675,100.0,0.0,0.0,1,2,1,3,2,0,9125.0,1.0,0.6,533.8193704,186.0,433.0,1287.4428,1382.13,3574.6373,69.53370455,1081.018,2.749910797
5.0,9386.03,480.0,55.41,740.97,100.0,0.0,0.0,1,2,1,3,2,0,7300.0,1.005,0.667764939,558.4515789,187.76814,392.297561,1623.46412,1778.924942,3650.0,40.03130435,1261.256,3.632209844
3.0,6470.755,293.42,56.90607724,737.605,100.0,0.0,0.0,1,2,2,3,2,0,9125.0,1.2,0.815,465.3562627,190.0,372.0,1672.76256,1862.76256,4109.192649,21.38888889,1204.47,2.960268415
4.0,6398.31,293.42,56.36487529,737.605,100.0,0.0,0.0,1,2,2,3,2,0,9125.0,1.2,0.815,465.3562627,190.0,372.0,1672.76256,1671.7,3833.157,63.27956522,1112.378,2.941993902
2.0,6398.31,293.42,56.36487529,737.605,100.0,0.0,0.0,1,2,2,3,2,0,9125.0,1.2,0.815,465.3562627,190.0,372.0,1672.76256,1671.7,3833.157,63.27956522,1112.378,2.941993902
4.0,6398.31,293.42,56.36487529,737.605,100.0,0.0,0.0,1,2,2,3,2,0,9125.0,1.2,0.815,465.3562627,190.0,372.0,1672.76256,1671.7,3833.157,63.27956522,1112.378,2.941993902
5.0,6682.1,341.3752645,50.86,732.69,100.0,0.0,0.0,1,2,1,3,2,0,12841.91667,1.033455,0.723921544,532.9478122,186.418326,369.5531877,1558.133697,1709.581514,4015.0,5.73625,1225.896667,3.013061521
1.0,34.53,2.668085,0.785539915,124.203505,100.0,0.0,0.0,1,1,2,2,1,0,945.277,2.791315833,3.32532,27.04130357,24.42541677,24.25485375,84.22239352,109.5487522,438.9204213,1218.728657,1555.316,0.166461569
2.0,37.69,5.60016,0.722473955,123.59,100.0,0.0,0.0,1,1,3,2,1,0,1183.208333,4.435,3.0,23.17769992,22.87541407,20.97863508,55.52823724,83.87176373,404.0636335,2598.566934,2100.0,0.174674794
2.0,46.25861204,4.888605,1.078733993,144.437925,100.0,0.0,0.0,1,1,2,2,1,0,831.4760834,3.01463,3.165955,32.87155028,25.67437854,25.55399832,88.16855486,116.7852703,517.795434,1276.545357,1600.0,0.195506767
2.0,46.25861204,4.581215,1.101776933,144.69452,100.0,0.0,0.0,1,1,1,3,1,0,941.9524584,3.314954375,2.802525,32.37852796,25.26403158,24.13826752,86.12277718,115.018776,505.5330233,1131.738947,2000.0,0.195506767
2.0,36.0,3.84713,0.879139611,132.9725717,100.0,0.0,0.0,1,1,1,3,1,0,941.161625,2.709615,3.551045,29.40578907,26.22124576,24.38039423,87.4995516,114.5708483,488.5170639,1371.24892,1455.70555,0.170322585
4.0,36.0,2.71606,0.736671593,140.0,100.0,0.0,0.0,1,1,2,2,1,0,1117.033833,4.87,10.0,26.37092774,22.05881258,21.38245551,51.72477128,80.13834806,421.9182463,3922.663099,1700.0,0.170322585
5.0,37.69,5.72741,0.751202275,123.59,100.0,0.0,0.0,1,1,1,3,1,0,1183.208333,4.435,3.0,25.53571982,23.10503332,23.32542782,72.97578744,98.47026702,431.6715946,1447.587533,1729.946383,0.174674794
3.0,36.0,2.723875,0.736207706,140.0,100.0,0.0,0.0,1,1,2,2,1,0,1089.32425,4.87,10.0,25.61477565,21.87137873,21.31200681,52.19400006,79.75723379,420.2926798,3824.812123,1800.0,0.170322585
2.0,36.0,2.72486,0.744322013,140.0,100.0,0.0,0.0,1,1,2,2,1,0,1396.125,4.87,10.0,25.48864205,22.07251422,21.95815841,57.86188856,89.04253313,439.8375498,2262.463804,1778.12915,0.170322585
2.0,30.14,2.16565,0.634393436,108.4,100.0,0.0,0.0,1,1,4,2,1,0,995.3762917,7.77,4.99638,25.70197096,21.60581339,20.88675464,54.3627116,85.08348317,367.8376009,3865.986533,2164.96,0.154466623
2.0,49.995,3.0,0.775116387,116.65,100.0,0.0,0.0,1,1,1,3,1,0,1000.708333,7.3,2.225,24.73346933,20.62106,16.5,53.92236774,80.21598024,367.3089407,4085.385222,2600.0,0.204040078
2.0,46.25861204,3.94482,1.016692298,139.850175,100.0,0.0,0.0,1,1,1,2,1,0,798.5682917,2.78666,3.09128,33.04367239,25.9432545,25.07937036,87.225073,114.6107957,499.9926377,1094.43164,1499.749,0.195506767
3.0,64.8,4.5,1.033797826,130.0,0.0,0.0,100.0,3,1,4,3,1,0,365.0,1.93,2.0,246.9551563,69.09197949,57.14516252,350.833463,392.0417891,1034.398445,1128.330937,1409.545333,1.700533178
2.0,64.8,4.5,1.058718995,130.0,0.0,0.0,100.0,3,1,5,3,1,0,365.0,1.93,2.0,248.4430946,69.61652863,58.13468808,350.7236015,397.3230846,1049.804195,1000.0,1483.819667,1.700533178
5.0,64.8,4.5,1.043740707,130.0,0.0,0.0,100.0,3,1,5,3,1,0,365.0,1.93,2.0,249.0979411,69.57760105,57.52790782,350.9031153,396.806965,1044.245322,1241.282925,1461.182667,1.700533178
4.0,64.8,4.5,1.042258462,130.0,0.0,0.0,100.0,3,1,3,3,1,0,365.0,1.93,2.0,252.2919159,69.27079263,56.95514266,350.9046283,395.4209459,1028.101747,1092.343247,1317.950333,1.700533178
3.0,64.8,4.5,1.044704107,130.0,0.0,0.0,100.0,3,1,5,3,1,0,365.0,1.93,2.0,249.1975229,69.57288459,57.4444086,350.9031153,396.83603,1046.199789,1238.135055,1461.182667,1.700533178
1.0,49.99,3.659525,1.127498831,100.745,68.0,2.0,30.0,2,2,1,1,1,0,1691.149938,3.605411667,2.958955,51.21189087,26.66725324,25.30710266,90.54982974,121.9043483,684.9711103,1003.151322,875.6603833,0.204028854
4.0,28274.905,2752.67232,105.6616803,1339.98,100.0,0.0,0.0,1,1,1,2,1,0,1095.0,1.0,1.41689,248.609112,203.4824,94.92597146,444.5269394,544.0,2555.0,0.73,1000.0,6.661568533
2.0,126.0,3.7,2.472227692,163.585,70.0,10.0,20.0,2,4,1,3,1,1,3869.0,6.66,1.0,320.5615372,29.35646,50.0,319.0,348.35646,1192.909993,24.97,1667.61,0.339242039
2.0,111.365,111.42326,2.59,159.67,70.0,10.0,20.0,2,4,3,3,1,0,608.3333335,9.5,1.25,270.9939677,31.63389787,38.88446892,364.586938,400.4191067,898.6443288,1154.372825,1504.527,0.316969637
2.0,99.37,3.21,2.326141538,159.535,70.0,10.0,20.0,2,4,3,3,1,0,4088.0,8.0,1.315,257.6000016,29.19,65.415,365.232,406.56,1205.3128,14.49,1952.65,0.297711955
5.0,157.46,4.88,2.688,168.19,70.0,10.0,20.0,2,4,2,3,1,0,2068.333333,8.9,1.0,312.7214597,26.0,29.915,377.57,403.57,883.7897,2219.54307,1050.0,0.383485989
4.0,92500.0,4500.0,209.75,1549.995,100.0,0.0,0.0,1,1,5,2,1,0,7920.5,1.22,2.0,220.8037647,151.80744,121.872,394.09602,407.58,1825.0,4.640287341,3900.0,12.78450208
1.0,214.0,8.8323345,2.515043139,247.69785,54.0,22.0,24.0,2,4,1,1,1,0,1160.747146,3.87651,4.22565,45.4784079,30.18866328,21.35965956,101.3397476,145.1923011,604.4596401,2297.894711,100.0,0.453976571
2.0,160.0,11.262748,3.124103192,197.5598075,20.0,0.0,80.0,2,2,2,3,2,0,3027.124459,4.84,1.962905,151.7220751,45.15380415,38.89282404,303.6049591,336.1357592,1202.191842,468.0944583,1513.680333,0.386876059
2.0,32.9,2.599065,0.716736119,116.12,91.0,0.0,9.0,2,2,1,2,1,0,657.8075625,4.26111,3.84786,24.69460596,25.2957363,19.2885274,53.28900488,88.1141833,334.3086319,925.4462167,2170.309,0.162092757
2.0,25.4,2.270575,0.642859115,118.82,90.0,0.0,10.0,2,2,1,2,1,0,642.8030208,4.34194,3.974705,23.80342136,24.92844282,18.72704634,51.20971674,85.77354137,305.9143502,2150.074097,2298.924,0.14059323
2.0,69.75,5.6066275,1.271100679,165.0,100.0,0.0,0.0,1,1,3,1,1,0,1158.440042,2.91,3.018065,34.08958598,28.76132181,21.3334841,105.9701652,138.7239541,546.9944267,1416.885619,4450.0,0.245050268
2.0,510.5,18.9852595,3.860381092,281.915,100.0,0.0,0.0,1,2,1,1,2,0,1076.242042,1.9132025,2.297645,93.3117196,39.37609666,37.61111532,185.7310356,225.7322258,765.4033875,1338.268088,2300.0,0.732324436
2.0,434.035,56.13345233,4.642209072,284.483543,90.0,0.0,10.0,2,2,2,1,2,0,2110.412967,0.99,1.86443,133.0558435,50.75858242,52.10083966,329.8753753,343.4699543,1064.95801,610.4637528,1314.392,0.669798975
2.0,770.0,160.0,7.856404128,356.94,90.0,0.0,10.0,2,2,1,1,2,0,3050.642625,1.17,2.0,139.670647,53.80232332,59.42380877,346.9895553,371.8058734,1311.362856,40.5,1601.49,0.918069932
2.0,1650.0,210.0,9.987082347,430.0,90.0,0.0,10.0,2,2,1,1,2,0,3041.324303,2.5,2.0,138.4144373,50.08097553,61.68877028,346.248142,376.4913887,1340.070154,132.4536784,1574.85,1.396117705
2.0,250.0,34.34135567,3.920882268,196.56,90.0,0.0,10.0,2,2,1,1,2,0,2323.369479,1.965553333,1.966625,117.7194242,43.77829076,46.26708189,299.623989,310.2543496,1060.433255,5.0,1605.876,0.494507486
1.0,56.21,3.5421999,1.032869157,123.925,57.0,0.0,43.0,2,2,1,1,2,0,990.7042916,3.6479875,3.18376,40.44952981,24.76816949,26.23539827,97.46034658,125.9799314,565.3548956,902.5005028,1392.867,0.217622271
5.0,66.39,27.63731138,1.439743889,122.0,0.0,100.0,0.0,3,2,3,2,1,0,1624.897875,0.97,2.0828,108.8836564,41.3769249,43.21710101,209.2247751,230.8574558,821.2132057,1496.121794,1140.0,1.720852568
2.0,20.0,21.4686146,2.057751352,101.38,1.0,12.0,87.0,3,1,1,2,1,0,830.2119667,2.82,1.942665,90.92154108,31.05281014,29.82907518,284.8548429,306.8803379,515.9330618,566.4662675,1600.0,0.95591231
1.0,20.0,21.4594946,2.044862014,101.38,1.0,12.0,87.0,3,1,1,2,1,0,831.5350917,2.82,1.950075,90.17220432,30.84911418,28.86887822,284.7734799,306.8194822,512.0137751,576.0426596,1600.0,0.95591231
2.0,20.0,23.44410475,3.070004451,101.38,0.0,0.0,100.0,3,1,1,1,1,0,886.7869667,2.82,1.82535,122.4093176,32.58658833,38.11175362,290.4380951,327.7684947,578.2884524,190.0,2800.0,0.95591231
2.0,20.0,1.4938108,2.048074685,101.38,1.0,11.0,88.0,3,1,3,2,1,0,895.470925,2.82,1.928855,94.27459946,25.04211317,29.5030475,269.6420664,310.9364293,537.020921,556.0195293,2700.0,0.95591231
2.0,25.8,0.1462119,0.48692,110.0,0.0,20.0,80.0,3,1,4,1,1,0,1277.5,6.0,1.5,182.8747433,12.0,90.62,350.06,405.74,654.85,767.861799,1214.071,1.082946526
2.0,30.5,14.49052633,0.806417285,119.722245,0.0,20.0,80.0,3,1,1,1,1,0,730.0,6.0,1.0,357.2587921,28.0,130.0,289.18,317.18,604.0066304,406.315242,1190.125,1.175493624
2.0,26.25,0.013,0.58016,102.2400417,10.0,10.0,80.0,2,1,2,1,1,0,1974.041667,7.5,1.0,364.750171,27.575,90.0,317.195,401.16,797.9786,711.0,2000.0,0.143161745
4.0,36.365,15.10750873,0.65268,114.62,0.0,10.0,90.0,3,1,2,1,1,0,1244.041667,10.08,1.0,364.750171,30.0,96.0,327.2,426.83,622.1218,160.0,200.0,1.281292596
2.0,44.665,14.3070559,0.66304,114.62,0.0,10.0,90.0,3,1,5,1,1,0,1423.5,10.0,1.0,364.750171,30.0,92.5,339.79,361.08,663.3818,688.83,1121.294,1.417089736
2.0,75.74,5.765754928,2.104993743,191.4550075,0.0,10.0,90.0,3,1,1,1,1,0,730.0,6.0,1.0,364.750171,30.0,125.84,304.4,334.4,701.8580841,5.3,1000.0,1.835619886
2.0,70.09,0.04,0.777,127.35402,0.0,10.0,90.0,3,1,1,1,1,0,730.0,9.095,1.0,364.750171,30.99,100.0,304.4,427.825,533.43285,162.0,800.0,1.767196432
2.0,52.56,0.03,0.76664,75.0,0.0,10.0,90.0,3,1,4,1,1,0,730.0,7.19,1.0,364.750171,29.27,90.0,304.4,390.405,505.49585,1400.0,1000.0,1.53473883
2.0,27.85,0.013,0.78736,112.5018233,0.0,10.0,90.0,3,1,1,1,2,0,1974.041667,6.945,1.0,364.750171,28.15,92.5,294.7,359.065,716.36965,328.78,1500.0,1.124288334
2.0,59.5,0.2189411,0.74592,116.214735,0.0,10.0,90.0,3,1,1,1,1,0,1185.575662,7.016185,1.038695,339.8238289,28.16075057,96.98773284,322.5496081,366.4981014,608.6429003,617.6159688,1000.0,1.630897511
2.0,58.69,1.8105802,1.12924,175.0,0.0,10.0,90.0,3,1,2,1,1,0,1213.625,8.12,1.0,364.750171,28.845,94.5,311.885,348.215,544.46525,1075.0,1244.491333,1.619980438
2.0,33571.24,3910.0,136.0333333,1227.5,100.0,0.0,0.0,1,1,3,2,1,0,7300.0,1.0,1.05,364.750171,169.49,122.96144,213.08,500.475,2563.152683,1.356237122,2000.0,7.321295327
2.0,45375.0,3246.36,125.6,1405.0,100.0,0.0,0.0,1,1,3,2,1,0,5657.5,1.89,1.0,364.750171,247.44468,91.0,540.84,365.0,1652.841667,0.82,3350.0,8.640821152
2.0,37500.0,3848.0,136.0,1225.0,100.0,0.0,0.0,1,1,2,3,1,0,8723.5,1.0,1.9,221.6282,167.699,60.0,539.33834,669.16,2747.350267,0.040154803,2029.918,7.780778685
3.0,21411.11,1050.0,98.03668,907.6,0.0,20.0,80.0,3,2,5,1,1,0,5183.0,2.56,1.66532,251.6337631,63.0,53.1315,368.231,434.225,1622.093517,0.35,3000.0,29.16933688
4.0,3000.0,56.505,39.46124,563.235,0.0,20.0,80.0,3,1,7,1,1,0,8623.125,1.47,2.0,182.3750857,63.00126,81.0,548.3940338,456.0,3650.0,12.43093849,2000.0,11.13532178
3.0,23800.2,1050.0,98.03668,907.6,0.0,100.0,0.0,3,2,2,1,1,0,5183.0,2.56,1.66528,242.9885994,63.0,53.1315,368.231,335.0,2354.85,0.35,2200.0,30.72117724
2.0,1230.0,102.135025,20.7,370.0,70.0,10.0,20.0,2,4,3,1,2,0,10950.0,1.0,1.0,364.750171,156.3180853,234.0,1024.422362,1093.539996,3404.033412,26.3025,1930.0,1.187828323
4.0,800.0,98.0,16.92210074,337.5,80.0,0.0,20.0,2,4,2,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1481.935,0.937573574
4.0,966.0,98.0,16.92210074,337.5,80.0,0.0,20.0,2,4,1,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1473.985,1.040023817
1.0,873.0,879.6255934,17.39119259,364.2716265,57.0,14.0,29.0,2,4,1,1,2,0,5977.5685,1.050235,1.347878768,277.8129002,154.4746204,147.061823,806.8173747,875.1140577,2896.388853,28.49835831,1185.543,0.983702328
4.0,837.0,98.0,16.92210074,337.5,70.0,10.0,20.0,2,4,1,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1468.401,0.961180313
5.0,800.0,880.1529134,17.47831986,370.0,70.0,10.0,20.0,2,4,1,1,2,0,6218.371167,1.03323,1.335713768,286.6654881,155.5995891,149.7310133,801.8229051,882.8495792,2920.0,27.18477891,1600.0,0.937573574
4.0,791.03,875.6586984,17.89,370.0,70.0,10.0,20.0,2,4,1,1,2,0,4157.958335,1.02,1.373428768,280.2994974,154.6064182,149.0364339,799.7339699,853.9971325,2831.032961,35.4,940.0,0.931777009
2.0,1057.0,880.1023049,17.23283659,363.995,70.0,10.0,20.0,2,4,1,1,2,0,1974.041667,1.0576175,1.379621304,283.6743518,154.7439964,153.5783849,824.4547879,859.2925457,2864.38097,20.95555556,1241.223,1.092816159
2.0,872.98,91.18,17.18903713,363.995,70.0,10.0,20.0,2,4,1,1,2,0,10986.5,1.06,1.34,269.8151952,142.0,77.0,821.0,883.3,3559.188,24.37,1294.925,0.983689933
2.0,872.995,877.0157709,17.7,370.0,70.0,10.0,20.0,2,4,1,1,2,0,8066.5,1.02,1.330705,288.139379,153.4627716,145.6509037,802.1762781,902.5265056,2996.860201,19.5125,1550.0,0.98369923
3.0,902.5,98.0,16.92210074,337.5,80.0,0.0,20.0,2,4,1,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1359.223,1.00184799
2.0,706.8,23.35,6.45,383.475,100.0,0.0,0.0,1,1,2,2,1,0,3650.0,2.8,1.0,365.0,29.91364,55.8315,770.7071,730.0,1576.8,778.39,1409.986667,0.875828277
2.0,21.2,1.85,0.2,104.712175,80.0,0.0,20.0,2,4,4,3,1,0,1460.0,5.68,3.335,19.48665285,20.74978,26.78368,76.065,96.985,504.40745,1098.35,1750.0,0.127288916
2.0,29.375,2.4,0.754188257,126.56,80.0,0.0,20.0,2,4,1,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,515.5386962,1749.713454,1550.0,0.152297823
2.0,23.4,1.5,0.62911866,118.755,80.0,0.0,20.0,2,4,1,2,2,0,2308.625,5.16,3.8,41.11184107,23.43572,20.69648,61.0,61.0,572.56,2082.481423,2500.0,0.134392362
1.0,3696.115139,167.6854704,15.97787661,472.188,80.0,0.0,20.0,2,3,2,2,1,0,4438.044125,2.2320275,1.869185,196.4372378,65.26597801,86.25259566,636.7837995,724.5589276,2476.246238,745.0594623,400.0,2.525225127
2.0,21.2,1.85,0.439715364,106.50451,80.0,0.0,20.0,1,4,3,3,1,0,1460.0,5.68,3.335,19.48665285,20.74978,26.78368,76.065,96.81478,510.2403923,1969.805748,500.0,0.127288916
2.0,23.4,1.5,0.629422931,118.755,80.0,0.0,20.0,2,4,2,2,2,0,2308.625,5.18,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,596.5729103,1873.428607,2481.0,0.134392362
2.0,42.3,3.0,0.980117406,150.0,80.0,0.0,20.0,2,4,1,2,1,0,1364.728917,3.36,2.0,39.33773131,23.21786,26.78368,96.28462062,118.5175959,568.4209004,1341.436382,1600.0,0.18612001
2.0,29.375,2.4,0.7,126.56,80.0,0.0,20.0,1,4,2,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,68.52,513.1567,583.5,1850.0,0.152297823
2.0,29.375,2.4,0.769904695,126.56,80.0,0.0,20.0,2,4,1,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,520.2151865,1927.799209,1400.0,0.152297823
3.0,63.85388804,3.79596,1.079646777,143.694335,80.0,0.0,20.0,2,4,1,2,1,0,1282.971958,3.700606667,2.72184,38.51552446,24.71098293,25.8586588,93.73773708,120.4259442,556.0178625,1260.469445,2000.0,0.233431202
2.0,29.4,2.4,0.800193116,126.56,80.0,0.0,20.0,2,4,4,2,1,0,1934.5,5.22,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,581.3771371,2742.005352,1300.0,0.152369098
2.0,42.3,3.0,0.965641638,150.0,80.0,0.0,20.0,2,4,3,2,1,0,1369.887583,3.36,2.0,38.86242186,23.21786,26.78368,97.02441688,118.0209068,557.9692541,1497.986775,2700.0,0.18612001
2.0,23.39,1.5,0.789980925,118.755,80.0,0.0,20.0,2,4,1,2,2,0,2308.625,5.2,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,620.0276967,2747.793702,-2500.0,0.134360771
2.0,29.4,2.3,0.79619117,126.56,80.0,0.0,20.0,2,4,5,2,1,0,1934.5,4.7,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,569.0860257,2091.543328,1700.372667,0.152369098
2.0,29.375,2.4,0.736666871,126.56,80.0,0.0,20.0,2,4,4,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,508.8214406,1889.57356,1804.078,0.152297823
2.0,24.8,2.3,0.643031708,103.12,80.0,0.0,20.0,2,4,1,2,1,0,2308.625,5.19,3.375,39.97262132,24.5,21.5,52.0,76.5,578.3850742,2699.733684,1570.0,0.138756805
2.0,23.6,1.5,0.582631541,91.25,80.0,0.0,20.0,2,4,3,2,1,0,2308.625,5.17,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,598.7019057,2540.616381,1400.0,0.135022911
2.0,43.75,3.107835,0.946432597,150.0,80.0,0.0,20.0,2,4,4,2,1,0,1934.5,4.47,3.005057,38.10778372,25.19646292,25.76370649,81.36992932,115.849461,619.8574632,1417.579837,1573.758,0.189602385
2.0,23.4,1.5,0.585,118.755,80.0,0.0,20.0,2,4,5,2,2,0,2308.625,5.18,3.8,41.11184107,23.43572,20.69648,71.0,85.0,626.6475,1700.0,3300.0,0.134392362
2.0,23.39,1.5,0.627486465,118.755,80.0,0.0,20.0,2,4,3,2,2,0,2308.625,5.2,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,603.7103207,2225.223017,3000.0,0.134360771
2.0,20.63,1.91515,0.670143852,112.350215,80.0,0.0,20.0,2,4,1,2,1,0,1611.809583,4.196555,3.3794,32.28215886,24.67729613,24.52922437,73.45571672,101.4430192,521.9980024,1337.176061,1597.1981,0.125395064
2.0,34.88,2.944375,1.023393099,126.25,60.0,0.0,40.0,2,2,2,1,2,0,1068.929875,3.3775675,3.141155,38.31267342,25.61496505,27.03298461,95.93342866,126.354081,568.3756637,785.3311317,1500.0,0.167387463
4.0,39.8,5.46075,1.225282721,141.666745,100.0,0.0,0.0,2,1,1,1,2,0,984.5996666,3.0537175,3.30306,46.93878763,28.29022991,28.13461188,100.4563232,142.6355341,618.85754,725.5460866,400.0,0.179987173
2.0,34.88,2.844975,0.977561993,126.25,60.0,0.0,40.0,2,2,2,1,2,0,1142.21275,3.435535,3.129025,39.13057821,25.71856452,27.25706961,95.52805498,128.8326574,575.8483901,1091.500728,1100.0,0.167387463
2.0,88.1,7.468255,1.600114516,193.5473663,100.0,0.0,0.0,2,1,1,1,2,0,850.6355416,2.4303575,3.42268,47.58810542,32.75730396,27.14116102,102.4692489,146.0777791,648.2435375,807.6208701,960.444,0.278639457
2.0,34.88,3.004155,1.004087793,126.25,60.0,0.0,40.0,2,2,1,1,2,0,1120.394875,3.43165,3.14172,39.76664255,25.85387203,28.03938363,96.33853766,129.8646503,584.4283428,1056.508623,900.0,0.167387463
2.0,34.88,2.78706,0.931735612,126.25,60.0,0.0,40.0,2,2,1,1,2,0,1165.618375,3.5630175,3.246315,37.82826521,24.44816669,26.07043751,95.1371262,125.6749718,554.0045085,922.5285058,2800.0,0.167387463
