animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Atelerix algirus,lc,Eulipotyphla,824.49,14.75213123,3.2,232.38,30.0,50.0,20.0,2,3,G,4,1,1,1,2555.0,3.75,2.0,178.4863323,39.4084,40.08994,310.7675468,342.8345197,1028.297973,764.8193582,900.0,0.953252233
Atelerix frontalis,lc,Eulipotyphla,319.06,10.52,2.63466295,215.91,30.0,50.0,20.0,2,3,G,4,1,1,1,2518.5,5.195,1.5,188.429503,37.13096,35.20506,388.331,425.46196,1027.659908,1312.046724,1591.762,0.565503977
Atelerix sclateri,lc,Eulipotyphla,392.0,10.0,2.331765673,194.645,30.0,50.0,20.0,2,3,G,1,1,1,1,4161.0,4.49,1.0,264.170816,35.495,44.0,84.15386,119.64886,1243.475232,1354.864039,1266.500333,0.633305416
Ateles belzebuth,en,Primates,6692.42,650.4945133,118.4539378,547.15,80.0,10.0,10.0,1,1,Ar,1,3,2,0,13505.0,1.0,0.3,1094.250513,140.91868,644.8031528,1461.0,1826.0,5475.0,12.51666667,1158.068667,3.015620027
Ateles chamek,en,Primates,7294.46,461.67,105.3477574,517.63,80.0,10.0,10.0,1,1,Ar,1,3,2,0,16790.0,1.0,0.5,1071.446133,204.46102,795.9014,1590.88114,1795.34216,5475.0,17.0237931,1214.514,3.161928872
Ateles fusciceps,en,Primates,7267.5,425.925,112.1882353,489.15,80.0,10.0,10.0,1,1,Ar,1,3,2,0,17520.0,1.0,0.5,925.3661876,227.0,598.51646,1812.34,1773.9,5475.0,23.41780635,1215.300667,3.155496026
Ateles geoffroyi,en,Primates,7267.5,426.0,106.6382183,534.035,80.0,10.0,10.0,1,1,Ar,1,3,2,0,17520.0,1.0,0.32,1008.384326,229.185,818.675,1964.785,2080.5,5475.0,30.62681818,1203.685,3.155496026
Ateles hybridus,cr,Primates,6692.42,639.4665473,105.73564,547.15,90.0,0.0,10.0,1,1,Ar,1,3,2,0,13505.0,1.0,0.3,1094.250513,140.91868,629.2615584,1461.0,1601.91868,5475.0,15.96773202,1191.663667,3.015620027
Ateles marginatus,en,Primates,6229.28,606.894064,97.14239871,460.27,80.0,10.0,10.0,1,1,Ar,1,3,2,0,16060.0,1.0,0.3,1094.250513,140.91868,610.011185,1461.0,1601.91868,5475.0,17.52196787,1131.9805,2.898989779
Ateles paniscus,vu,Primates,7887.5,461.67,103.7115385,605.48,80.0,10.0,10.0,1,1,Ar,1,3,2,0,16790.0,1.0,0.5,1071.356194,228.18,795.9014,1665.76228,1825.0,5475.0,6.764,1210.460667,3.300825153
Atelocynus microtis,nt,Carnivora,9500.0,207.0655663,64.41848,915.505,20.0,80.0,0.0,2,2,G,2,1,1,0,4343.5,3.75283,1.487935,264.2167346,61.22737566,83.54349918,360.8621792,365.0,1455.255,2.663982721,2535.064,3.656401245
Atherurus africanus,lc,Rodentia,2875.65,148.13,21.885,500.495,100.0,0.0,0.0,2,2,G,2,1,2,0,8364.583335,1.5,2.5,193.9646465,106.526,45.37,584.6680025,695.9704829,2431.213728,0.6,1866.292,1.895006394
Atherurus macrourus,lc,Rodentia,2000.0,179.6303353,21.6006,570.0,100.0,0.0,0.0,2,2,G,1,1,2,0,4948.791665,1.585,1.921798768,162.8557636,106.1571601,79.24715601,364.413291,449.7012828,1809.577498,56.25301412,1308.73,1.551930838
Atilax paludinosus,lc,Carnivora,3300.0,100.0,29.5075584,559.505,0.0,60.0,40.0,2,3,G,5,2,1,0,7592.0,2.0,2.0,182.3750857,76.0,36.0,234.83,311.465,2228.517895,31.58659462,3950.0,2.044035961
Atlantoxerus getulus,lc,Rodentia,250.57,42.69378667,4.051336343,189.1,100.0,0.0,0.0,1,2,G,3,2,1,0,3285.0,2.15148,1.58331,126.8162071,50.29770711,45.06401732,342.0719046,377.7158801,1254.578651,566.091094,1620.352,0.49512728
Auliscomys boliviensis,lc,Rodentia,73.855,4.202731667,1.055094971,145.0,50.0,0.0,50.0,1,2,G,2,1,1,0,1106.439708,3.4,3.517835,29.30614654,29.39979398,19.47088978,72.21877076,96.64220795,491.5543254,481.308035,1320.0,0.252880191
Auliscomys pictus,lc,Rodentia,48.97,3.503146667,0.912045681,147.0,50.0,0.0,50.0,1,2,G,4,1,1,0,1124.841792,3.769515,3.77109,28.6657302,28.83096546,21.01568204,73.14118722,97.36006933,476.4197252,232.95,1500.0,0.201728576
Auliscomys sublimis,lc,Rodentia,38.0,2.85947,0.799699008,125.0,50.0,0.0,50.0,1,2,G,2,1,1,0,792.1807917,3.862715,3.55552,25.87166473,26.28770394,20.4056979,65.29691958,95.05430231,411.8264325,700.6267041,1700.0,0.175463522
Austronomus australis,lc,Chiroptera,36.4,4.53,0.925377217,98.53126,0.0,0.0,100.0,3,1,A,6,1,2,0,4908.447406,1.0,1.0,347.4385783,152.2,136.98,273.96,365.0,1825.0,1639.967095,1733.018,
Austronomus kuboriensis,lc,Chiroptera,31.6,4.53,0.891543855,98.39437,0.0,0.0,100.0,3,1,A,2,1,2,0,4401.794027,1.0,1.0,347.4182222,152.2,136.98,273.96,426.16,1774.023932,1656.068692,900.0,
Avahi betsileo,en,Primates,1000.0,41.364829,10.51783049,355.9755625,100.0,0.0,0.0,1,1,Ar,1,1,2,0,7386.980717,1.0400825,1.01168,365.1647621,138.7700525,139.1639597,688.8181387,810.6792913,2790.699766,110.8908937,1242.490667,1.06
Avahi cleesei,cr,Primates,5500.0,133.327007,31.6290353,585.7776767,100.0,0.0,0.0,1,2,Ar,1,3,2,0,10176.66659,1.034605,1.018488809,421.8249737,154.9006943,183.9459452,995.3495484,1183.221598,3513.286264,84.32750591,1119.354333,2.707106518
Avahi laniger,vu,Primates,1093.355,32.97,10.49,362.5,100.0,0.0,0.0,1,2,Ar,1,1,2,0,8474.538975,1.005,1.0,364.750171,136.556,155.68694,873.92428,941.7,3028.382321,55.61666667,1200.274667,1.113331566
Avahi meridionalis,en,Primates,1150.0,43.0523275,11.61613801,371.711005,100.0,0.0,0.0,1,1,Ar,1,1,2,0,8095.527842,1.0268125,1.015435,365.4283765,139.0773177,144.6339243,732.8047352,864.2421125,2919.692208,96.35564625,1258.887,1.144694714
Avahi mooreorum,en,Primates,920.0,43.270175,10.54543828,351.9484125,100.0,0.0,0.0,1,1,Ar,1,1,2,0,7753.054425,1.04507,1.01908,366.6616564,139.8161403,137.8296994,686.519682,813.3342653,2840.618853,121.21,1379.419,1.047685172
Avahi occidentalis,vu,Primates,1092.28,32.97,12.16623277,362.5,100.0,0.0,0.0,1,1,Ar,1,1,2,0,8768.421767,1.01,1.0,364.750171,136.556,155.68694,873.92428,1010.48028,3093.680712,67.0,1287.362667,1.11272938
Avahi peyrierasi,vu,Primates,1000.0,41.401259,10.53270473,355.8839975,100.0,0.0,0.0,1,1,Ar,1,1,2,0,7335.13855,1.0407075,1.01168,365.1317946,138.7965203,139.1639597,688.8327756,811.7230158,2784.994152,112.6852692,1240.465667,1.06
Avahi ramanantsoavanai,vu,Primates,980.0,42.3402425,10.42489923,353.4170675,100.0,0.0,0.0,1,1,Ar,1,1,2,0,7429.500175,1.0416075,1.012825,366.7765981,140.7831245,141.6734082,687.7739558,810.861335,2780.207868,111.1508024,1238.044667,1.048287016
Avahi unicolor,cr,Primates,830.0,42.8081775,10.34385994,347.2990025,100.0,0.0,0.0,1,1,Ar,1,1,2,0,7670.547087,1.05059,1.023018768,366.0881496,139.3929116,129.4388607,677.2992432,803.9646911,2819.602376,99.1100031,1600.0,0.95675076
Axis axis,lc,Cetartiodactyla,45500.0,3150.43,166.897,1750.0,100.0,0.0,0.0,1,1,G,3,2,1,0,7592.0,1.03,1.01,425.6234771,226.745,121.872,654.84,913.0,3650.0,8.594608592,1100.0,8.653905201
Axis calamianensis,en,Cetartiodactyla,39812.6,2483.33,127.7169825,1568.72,100.0,0.0,0.0,1,1,G,3,2,1,0,8358.5,1.005,1.06283,354.2517718,225.3741,182.308,304.36,730.0,2417.77825,7.445682485,2145.229,8.041131466
Axis kuhlii,cr,Cetartiodactyla,43000.0,2483.33,132.1298252,1562.5,100.0,0.0,0.0,1,1,G,2,2,1,0,8358.5,1.005,1.3,297.1425178,227.1191,182.308,304.36,426.0,1985.475,4.44,500.0,8.389064158
Axis porcinus,en,Cetartiodactyla,37448.29,2483.33,119.433,1750.0,100.0,0.0,0.0,1,1,G,2,2,1,0,8358.5,1.0,1.08929,345.2166203,226.7482,182.308,304.36,421.0,2555.0,7.164859507,1623.039,7.774875807
Babyrousa babyrussa,en,Cetartiodactyla,92950.09,715.0,127.0,1007.5,100.0,0.0,0.0,1,2,G,2,3,1,0,8760.0,1.4,2.0,297.1447912,156.5,213.0,547.848,517.25,2958.590833,5.103377914,2060.71,12.81867874
Babyrousa celebensis,vu,Cetartiodactyla,92950.09,715.0,134.7116934,1007.5,80.0,10.0,10.0,1,2,G,2,3,1,0,8760.0,1.4,2.0,298.0068007,156.5,213.0,547.848,548.0,2190.0,4.737091563,1903.79,12.81867874
Babyrousa togeanensis,en,Cetartiodactyla,92950.09,715.0,133.4815881,1007.5,80.0,10.0,10.0,2,2,G,3,3,1,0,8760.0,1.4,2.0,301.5551404,156.5,213.0,547.848,548.0,2056.2175,4.583239849,2347.451,12.81867874
Baiomys musculus,lc,Rodentia,8.99,1.66,0.473793063,78.295,90.0,0.0,10.0,2,1,G,4,2,1,0,1367.022333,2.62,3.9555,30.1283666,24.95989401,21.35543245,64.96303708,86.54500256,437.0581076,1464.895597,1890.66,0.079409726
Baiomys taylori,lc,Rodentia,7.43,1.16,0.458829375,72.45,90.0,0.0,10.0,1,1,G,4,2,1,1,1307.916667,2.67,10.0,23.48391495,21.99,20.69648,59.3502,81.5,405.053,2464.99,2138.195333,0.07150719
Baiyankamys habbema,dd,Rodentia,89.77,12.01656265,2.940453805,247.235,0.0,50.0,50.0,3,2,G,3,1,1,0,2246.968592,1.921671667,1.934625,116.3600181,39.264084,40.38285495,193.4251422,231.6445398,1069.718041,1287.226645,800.0,1.995021852
Baiyankamys shawmayeri,lc,Rodentia,68.58,6.469527333,1.437083186,131.61,0.0,50.0,50.0,3,2,G,2,2,1,0,1349.706125,2.13572,2.33751,84.70219843,34.99506152,31.15542951,165.2592407,191.9383793,752.0059154,866.9379825,2100.0,1.748437539
Balaena mysticetus,lc,Cetartiodactyla,80000000.0,900000.0,5846.479317,13593.56,0.0,0.0,100.0,3,1,M,2,2,1,0,77015.0,1.0,0.3,1641.37577,379.9,352.0,6391.56,8599.95,18980.0,14.72062064,524.235,
Balaenoptera acutorostrata,lc,Cetartiodactyla,7500000.0,320000.0,3336.373609,7864.655,0.0,30.0,70.0,3,2,M,2,3,1,0,18250.0,1.0,1.0,469.6083503,306.6127,167.34,2740.0,3048.08,8030.0,11.27046904,523.924,
Balaenoptera bonaerensis,nt,Cetartiodactyla,7500000.0,320000.0,4247.419548,7864.655,0.0,0.0,100.0,3,1,M,2,3,1,0,26645.0,1.0,1.0,469.6083503,304.4,167.34,2740.0,3044.4,8030.0,10.34628807,763.479,
Balaenoptera borealis,en,Cetartiodactyla,20000000.0,650000.0,4900.0,19191.08,0.0,40.0,60.0,3,2,M,2,3,1,0,27010.0,1.01,0.45,729.5003424,345.9852,230.09616,3274.59,3991.79,8504.5,13.60571366,393.69,
Balaenoptera edeni,lc,Cetartiodactyla,20000000.0,725930.49,5303.915656,14423.085,0.0,50.0,50.0,3,2,M,2,3,1,0,26280.0,1.0,0.5,913.359595,376.0,273.924,3104.0,3483.73,10042.4483,14.37144616,334.735,
Balaenoptera musculus,en,Cetartiodactyla,149000000.0,2250000.0,6729.25,30490.0,0.0,0.0,100.0,3,1,M,2,3,1,0,40150.0,1.0,0.41,867.031143,326.97,212.36,1959.8,2165.485,11315.0,12.38061315,708.523,
Balaenoptera omurai,dd,Cetartiodactyla,7334036.0,356169.529,3866.484955,11147.08161,0.0,0.0,100.0,3,1,M,2,3,1,0,26155.87567,1.00241,0.496503499,792.4294226,331.9907501,229.128901,3004.668326,3243.484705,8718.488695,10.55627889,682.54,
Balaenoptera physalus,vu,Cetartiodactyla,38800000.0,1580000.0,7111.43,17920.53,0.0,30.0,70.0,3,2,M,2,3,1,0,42340.0,1.0,0.4,693.0253252,342.0,216.917,2311.41804,3041.18,9490.0,12.73617598,463.248,
Balantiopteryx infusca,vu,Chiroptera,9.05,1.6539,0.21179246,53.0,0.0,0.0,100.0,3,1,A,2,1,2,0,5710.332805,1.0005275,1.06604,360.6976617,119.142565,58.814652,409.9093438,508.9577607,1996.931312,2110.275499,1050.0,
Balantiopteryx io,vu,Chiroptera,3.97,0.59,0.172631213,42.1,0.0,0.0,100.0,3,1,A,2,1,2,0,5485.274317,1.0,1.687605,287.517073,135.409281,62.30253882,359.4918214,436.170412,1860.166988,2115.424754,500.0,
Balantiopteryx plicata,lc,Chiroptera,6.57,2.0,0.221755653,53.0,0.0,0.0,100.0,3,1,A,3,1,2,1,2642.725282,0.99,1.0,348.2688996,138.81,58.59,226.19,365.0,1215.981978,2172.307202,1500.0,
Balionycteris maculata,lc,Chiroptera,14.43,3.5,0.51067,66.0,100.0,0.0,0.0,1,1,Ar,1,1,2,1,1460.0,1.0,1.5,283.6228357,135.0,60.0,730.5,865.5,2175.529088,2154.994463,1409.84255,
Balionycteris maculata,lc,Chiroptera,14.43,3.5,0.51067,66.0,100.0,0.0,0.0,1,1,Ar,1,1,2,1,1460.0,1.0,1.5,283.6228357,135.0,60.0,730.5,865.5,2175.529088,2154.994463,1409.84255,
Bandicota bengalensis,lc,Rodentia,196.83,4.64,2.313547949,360.0,80.0,0.0,20.0,2,2,G,5,1,1,0,1434.830208,7.625,5.9,61.85763186,19.18452,29.77646,71.3268,91.25,573.0623759,4014.011071,3500.0,0.433566857
Bandicota indica,lc,Rodentia,200.0,4.55,2.155560963,280.995,80.0,0.0,20.0,2,2,G,4,1,1,0,1533.0,6.12,4.015,35.97535922,22.0,26.73748,115.77776,272.5,602.9368341,2598.078059,1500.0,0.437393538
Bandicota savilei,lc,Rodentia,260.63,13.4554065,3.456668801,360.0,80.0,0.0,20.0,2,2,G,1,1,1,0,705.1039583,2.35664,2.626715,82.04681528,36.77167913,30.60474059,156.063737,194.8889013,719.7246932,953.2035244,1181.21355,0.505963616
Barbastella barbastellus,nt,Chiroptera,10.0,2.5128293,0.185,58.0,0.0,0.0,100.0,3,1,A,4,1,2,1,8395.0,2.0,1.0,364.750171,81.04381992,50.63912412,547.875,584.5647274,1825.0,2429.587072,2260.0,
Barbastella leucomelas,lc,Chiroptera,10.0,2.890427078,0.22962206,58.0,0.0,0.0,100.0,3,1,A,4,1,2,1,8395.0,2.0,1.0,364.750171,83.62816768,51.79847544,547.875,631.2043586,2204.1549,2424.463601,2500.0,
Barbastella leucomelas,lc,Chiroptera,10.0,2.890427078,0.22962206,58.0,0.0,0.0,100.0,3,1,A,4,1,2,1,8395.0,2.0,1.0,364.750171,83.62816768,51.79847544,547.875,631.2043586,2204.1549,2424.463601,2500.0,
Bassaricyon alleni,lc,Carnivora,1236.88,54.99,20.06732,459.0675,70.0,10.0,20.0,2,2,Ar,1,2,1,0,9216.25,1.0,1.689498768,258.1234617,75.3341,89.49,649.8086,584.0,2446.96,12.62344374,2000.0,1.191477999
Bassaricyon gabbii,lc,Carnivora,1214.166667,54.99,19.3733667,464.3783333,70.0,10.0,20.0,2,2,Ar,1,2,2,0,6201.958333,1.0,1.755268768,253.3288736,75.3341,89.49,649.8086,562.675,2669.746528,6.02,1700.0,1.179394053
Bassaricyon medius,lc,Carnivora,78982.58933,791.5720707,138.3672849,1268.528901,70.0,10.0,20.0,2,2,G,1,2,1,0,8276.895531,2.1674675,1.569266667,276.7700265,109.3451632,132.1241174,711.3978376,790.0868434,2747.430829,4.954206652,1800.0,6.349822555
Bassaricyon neblina,nt,Carnivora,81371.87989,843.8517507,139.3268685,1257.733551,67.0,12.0,21.0,2,2,G,1,2,1,0,8281.743947,2.1428075,1.563216667,275.7269509,111.7359295,133.3023891,714.5395896,806.2758936,2795.962261,8.838326567,1300.0,6.135754182
Bassariscus astutus,lc,Carnivora,1010.37,28.58,17.00175238,410.0,70.0,10.0,20.0,2,2,G,4,1,1,0,6935.0,3.0,1.0,364.750171,54.23,53.84,300.0,365.0,2093.883333,3.58,2900.0,1.066031674
Bassariscus sumichrasti,lc,Carnivora,906.0,25.0,21.03790476,423.73,70.0,10.0,20.0,2,2,Ar,1,1,1,0,8760.0,2.0,1.714683768,252.9782762,64.7187,119.32,570.91,905.82,3150.085533,17.89,2000.0,1.003983034
Bathyergus janetta,lc,Rodentia,627.5,30.495,4.530103511,304.43,100.0,0.0,0.0,1,1,G,1,3,1,0,547.5,3.3,1.5,133.4210832,68.41,27.79,305.7526555,364.3903245,730.0,911.0495251,1403.956,0.820339109
Bathyergus suillus,lc,Rodentia,664.4,33.995,3.75,304.43,100.0,0.0,0.0,1,1,G,1,3,1,0,547.5,3.13,1.5,135.5130203,68.41,21.3052,319.7626033,380.5791269,940.5235784,70.0,1824.498,0.846529619
Batomys dentatus,dd,Rodentia,213.39,11.60212333,2.544822782,195.0,100.0,0.0,0.0,1,3,G,1,1,1,0,1559.219167,2.604369167,3.17147,50.35100054,34.07443453,29.16211059,106.9734142,151.8353125,651.6307974,884.9890844,770.9803,0.453264389
Batomys granti,lc,Rodentia,169.53,11.10188167,2.415879833,204.0,100.0,0.0,0.0,1,3,G,1,1,1,0,1522.655292,2.627354167,3.211,49.51763384,33.65684834,29.29114709,94.97890454,138.9589364,663.8872896,383.46,450.0,0.399384747
Batomys granti,lc,Rodentia,169.53,11.10363667,2.30880707,204.0,100.0,0.0,0.0,1,3,G,1,1,1,0,1528.717333,2.594428167,3.347135,46.35601434,33.8718778,29.08837979,95.54263256,139.1271874,666.5754408,383.46,950.0,0.399384747
Batomys russatus,en,Rodentia,115.0,10.30545167,1.713342506,190.94453,100.0,0.0,0.0,1,3,G,1,1,1,0,1495.484083,2.566409833,3.286615,46.26338278,33.86277372,29.32178507,92.51653602,129.1351157,665.5290436,620.1714394,947.9616667,0.322618804
Batomys salomonseni,lc,Rodentia,185.76,10.63760333,2.353573688,175.0,100.0,0.0,0.0,1,3,G,1,1,1,0,1463.411229,2.622709833,3.291515,44.71793131,33.70095796,28.92095094,93.2145688,132.3447398,662.4191024,687.4258621,1200.0,0.419980935
Bauerus dubiaquercus,nt,Chiroptera,22.22,4.4633025,0.432493686,78.0,0.0,20.0,80.0,3,2,A,1,1,2,1,6142.70132,1.71,1.035795,362.1920731,78.21264195,48.6365364,389.8933628,436.5029259,1938.250964,1950.854529,2200.0,
Bdeogale crassicauda,vu,Carnivora,1646.065,173.2489943,17.5602,522.265,0.0,20.0,80.0,3,1,G,3,1,1,0,3948.083335,0.98,2.1121,224.5300851,73.04436722,81.58261296,436.9056251,365.0,1846.9,11.353135,1620.0,8.297979874
Bdeogale jacksoni,nt,Carnivora,2500.0,117.6167565,26.68899422,605.685,0.0,60.0,40.0,3,2,G,1,1,1,0,5779.166665,1.0,2.04894,204.977148,73.66097284,81.28504968,421.1127266,365.0,1825.0,8.727633946,3000.0,10.18366163
Bdeogale nigripes,lc,Carnivora,2311.505,112.2654764,25.91276013,605.685,0.0,40.0,60.0,3,2,G,1,1,1,0,5779.166665,1.0,2.08265,209.5730002,73.27655722,81.75275516,433.8174965,365.0,1933.932222,9.230178529,2325.893,9.799904124
Bdeogale omnivora,vu,Carnivora,1750.0,249.455696,17.5602,522.265,0.0,0.0,100.0,3,1,G,1,1,1,0,3948.083335,0.98,1.896945,244.4873747,82.16769558,90.8910402,548.0745168,550.0,1825.0,13.04837829,1620.0,8.550706516
Beamys hindei,lc,Rodentia,88.735,3.2,1.11,168.115,100.0,0.0,0.0,2,2,G,1,1,1,0,1152.791667,3.9375,5.0,61.95756339,24.02594,40.24584,194.8083,218.83424,665.025533,1902.466028,2100.0,0.279742267
Beatragus hunteri,cr,Cetartiodactyla,119000.0,11050.0,270.7491209,1700.0,100.0,0.0,0.0,1,1,G,3,2,1,0,8614.0,1.0,0.585,365.0,238.0,229.4734915,652.228,913.0,2253.9745,0.024,1996.911667,14.6844165
Belomys pearsonii,dd,Rodentia,217.0,40.48862167,3.703251123,260.0,100.0,0.0,0.0,1,3,Ar,1,1,2,0,2457.155667,2.155565,1.56873,181.1350488,43.13723597,59.97242604,359.1642476,403.7832009,1284.865919,199.9809271,1600.0,0.457465892
Berardius arnuxii,lc,Cetartiodactyla,7000000.0,523979.1171,4599.820276,12000.0,0.0,10.0,90.0,3,1,M,1,2,1,0,30660.0,0.997605,0.389002358,1095.0,304.38,365.3772875,3764.624597,4044.14442,9146.48519,13.53489283,507.521,
Berardius bairdii,lc,Cetartiodactyla,11400000.0,538291.5044,5064.778927,9900.0,0.0,10.0,90.0,3,1,M,1,2,1,0,30660.0,0.99,0.33,1217.577247,446.49612,397.9076721,4383.0,4839.79,9855.0,15.53186175,483.218,
Berylmys berdmorei,lc,Rodentia,235.0,9.7527275,3.014324929,300.0,70.0,0.0,30.0,2,3,G,1,1,1,0,951.555,2.986758,2.82747,62.62409927,32.29052812,27.47141041,138.8382756,182.3191087,710.0263094,795.6438735,1800.0,0.477961802
Berylmys bowersi,lc,Rodentia,358.68,13.282122,4.04,276.53,70.0,0.0,30.0,2,3,G,2,1,1,0,1061.541667,3.88,2.78303,62.17926894,31.06841497,28.23823246,140.3251806,183.048969,685.1267355,876.1889972,1200.0,0.603107604
Berylmys mackenziei,dd,Rodentia,256.0,12.08206733,3.389312172,300.0,70.0,0.0,30.0,2,3,G,1,1,1,0,944.4709583,3.008478,2.75074,64.5722824,33.30417903,27.96732559,145.8854065,191.7736172,723.489858,710.9203979,2000.0,0.501000139
Berylmys manipulus,dd,Rodentia,116.0,5.0394925,1.975981177,300.0,70.0,0.0,30.0,2,3,G,3,1,1,0,1121.748417,4.933921042,3.269835,49.67815386,22.10463678,26.36614904,110.4827395,155.2779689,569.7998977,1772.863031,1570.0,0.324158758
Bettongia anhydra,ex,Diprotodontia,1101.175,0.285,9.90416,394.7055583,100.0,0.0,0.0,2,2,G,2,1,1,0,6862.0,1.0,3.0,101.9301847,19.175,150.0,189.205,288.95,3285.0,17.74,1213.031,1.117704125
Bettongia gaimardi,nt,Diprotodontia,1385.0,0.3,12.1212,390.005,100.0,0.0,0.0,2,2,G,1,1,1,0,4307.0,1.0,2.05,106.4271048,21.14,121.32,303.62,272.0,1442.15,19.0,1000.0,1.267953248
Bettongia lesueur,cd,Diprotodontia,1447.27,0.31,10.878,414.5544875,100.0,0.0,0.0,2,2,G,4,1,1,0,3650.0,1.0,3.0,119.4182067,21.28,164.53,250.53,206.45,1205.0795,17.0,1861.58,1.298996926
Bettongia penicillata,ex,Diprotodontia,1101.175,0.285,9.90416,386.7711333,100.0,0.0,0.0,2,2,G,2,1,1,0,6862.0,1.0,3.0,101.9301847,19.175,150.0,189.205,288.95,1517.6945,17.74,1096.116,1.117704125
Bettongia pusilla,ex,Diprotodontia,56427.85888,514.6083046,96.92253169,1117.387445,100.0,0.0,0.0,1,1,G,2,2,1,0,7706.555656,1.31619,1.339684969,293.7127269,77.57570988,280.6756841,676.5685904,752.5678542,2700.662358,72.90105483,1510.765,2.193860512
Bettongia tropica,en,Diprotodontia,1184.35,0.285,9.24112,392.5191833,90.0,0.0,10.0,2,1,G,1,1,1,0,6862.0,1.0,2.56,101.9301847,19.44,150.0,198.41,361.0,1008.6976,20.0,400.0,1.163375465
Bibimys chacoensis,lc,Rodentia,28.0,6.343305,0.929663838,157.5791925,100.0,0.0,0.0,1,2,G,2,1,1,0,1110.807542,4.171615,3.29996,28.68309331,28.31833066,22.12349486,72.90487964,97.98063602,463.0705352,663.7261348,1654.715,0.148334709
Bibimys labiosus,lc,Rodentia,29.0,6.084315,0.824214354,147.0634075,100.0,0.0,0.0,1,2,G,1,1,1,0,963.0220834,4.116996667,3.333965,27.36451222,27.19152211,21.54049006,65.3921221,94.46449375,428.266648,683.1040843,1763.3681,0.151225408
Bibimys torresi,vu,Rodentia,28.0,2.22696,0.652112401,97.0,100.0,0.0,0.0,1,2,G,2,1,1,0,606.776,4.501209375,3.62046,24.19870561,23.42759077,18.84428042,51.8260588,84.14398218,293.5251546,1000.335981,2280.019,0.148334709
Bison bison,nt,Cetartiodactyla,624577.07,20000.0,334.0,2900.0,100.0,0.0,0.0,1,1,G,4,2,1,0,12227.5,1.0,1.0,545.0017111,274.0,273.16,912.0,1095.0,4288.141667,0.153,2570.0,36.54922606
Bison bonasus,nt,Cetartiodactyla,624577.07,20000.0,405.0409613,2900.0,100.0,0.0,0.0,1,1,G,3,2,1,0,12227.5,1.0,1.0,545.0017111,274.0,273.16,912.0,1068.38,3595.3298,0.88,2100.0,36.54922606
Biswamoyopterus biswasi,cr,Rodentia,1613.299,43.7265155,10.76429022,405.0,100.0,0.0,0.0,1,3,Ar,1,1,2,0,4763.9946,1.255651667,1.711185,279.7254415,66.10373412,80.13490662,671.4863397,732.958492,2055.782452,183.2792368,250.0,1.378951656
Blanfordimys afghanus,lc,Rodentia,56.99,169.6910756,7.767130598,210.5539446,100.0,0.0,0.0,1,2,G,2,2,1,0,486.6666665,3.4,1.698485,210.0135741,59.4355813,88.16234589,552.4328823,684.392835,4745.0,1966.655172,1162.73365,0.219278033
Blanfordimys bucharensis,lc,Rodentia,57.08,5.2918285,1.711780531,170.490735,100.0,0.0,0.0,1,2,G,1,2,1,0,1013.437708,3.28918,2.991775,34.29071822,26.40530565,23.10515428,91.89627998,120.9952846,601.1954984,1163.792725,1066.24755,0.219468424
Blarina brevicauda,lc,Eulipotyphla,20.7,0.97,0.348652857,111.21,30.0,30.0,40.0,3,3,G,3,2,1,0,1003.75,5.73,3.0,56.62798465,20.08776,21.91392,67.26356,64.0,307.41875,250.0,1961.244433,0.972162413
Blarina carolinensis,lc,Eulipotyphla,20.45,0.97,2.038746516,101.6,30.0,30.0,40.0,3,3,G,4,2,1,0,1003.75,4.12,3.0,56.26002245,20.08776,21.91392,67.26356,87.35132,372.1489043,629.99,2026.321433,0.966391452
Blarina hylophaga,lc,Eulipotyphla,18.56,0.97,2.046477133,101.6,30.0,30.0,40.0,3,3,G,3,2,1,0,1022.0,5.0,2.5,57.55098822,21.0,26.5,69.22678,107.0,372.35,1047.946194,1852.297333,0.921545033
Blarinella griselda,lc,Eulipotyphla,12.5,68.5154458,3.138865717,74.75,6.0,28.0,66.0,2,2,G,1,1,1,0,714.7004167,3.216025,1.990925,70.16670728,30.62372453,30.36275442,288.5894045,316.7964571,559.9421397,1028.280973,200.0,0.095193298
Blarinella quadraticauda,nt,Eulipotyphla,12.5,1.0170493,1.969410978,74.75,6.0,28.0,66.0,2,2,G,2,1,1,0,765.797375,4.357235,1.988955,66.68806741,22.33940872,25.83334324,265.2462656,298.9728538,489.8600527,851.792605,1800.0,0.095193298
Blarinella wardi,lc,Eulipotyphla,12.5,1.089238,1.96981986,74.75,6.0,28.0,66.0,2,2,G,1,1,1,0,808.4762167,3.8565425,1.972135,68.87256368,22.76637969,26.11514478,270.1808701,300.1561295,486.343707,752.4725219,1400.0,0.095193298
Blarinomys breviceps,lc,Rodentia,36.79,8.048982333,1.3605638,132.775,0.0,0.0,100.0,3,1,G,1,2,1,0,1511.440667,1.21,2.80803,61.01117826,35.24703444,25.68563333,137.7766242,164.7671654,717.4060322,830.3361695,981.70355,1.288608384
