animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Calomys musculinus,lc,Rodentia,17.6,2.02507,0.600124782,125,100,0,0,1,1,G,2,2,1,0,577.9166665,5.35,3.579045,23.16751114,23.76132,20.10850022,74.69038,98.4517,300.7247808,253.33,2006.252,0.11490471
Calomys sorellus,lc,Rodentia,20.295,2.025,0.54671421,111.22944,100,0,0,1,1,G,4,2,1,0,655.6099583,4.22,4.69,20.73579746,23.69906122,18.6070376,53.06641442,80.83951022,282.9514639,2278.119802,2600,0.124271015
Calomys tener,lc,Rodentia,14,1.8058247,0.525978922,97.1,100,0,0,1,1,G,3,2,1,0,577.9166665,4.975,3.865245,24.25136953,25.13094,19.15637072,59.65968538,86.00625954,279.9043793,1441.660357,2433.022,0.101315592
Calomys tocantinsi,lc,Rodentia,25.3,2.64091,0.71855811,122.6651275,100,0,0,1,2,G,3,2,1,0,595.232875,4.42217875,3.422625,24.57716138,23.80141804,19.24374634,53.7391309,88.28350909,377.8158375,1006.438569,2143.13,0.140288526
Calomys venustus,lc,Rodentia,49.2,2.37,0.786724137,129.3420217,100,0,0,1,1,G,2,2,1,0,228.8154584,4.985,3,20.98562646,22.00914,17.99144,47.76496,69.7741,330.0196863,1389.895638,2103.105667,0.202249135
Calomyscus bailwardi,lc,Rodentia,20.4,2.9984491,1.688660161,98,90,0,10,2,2,G,2,1,1,0,3431,3.33,1,198.014532,27.23216245,33.76245467,168.355298,213.697962,952.9638524,354.3,1440.474,0.124624221
Calomyscus baluchi,lc,Rodentia,20.4,2.85517025,1.495802989,98,90,0,10,2,2,G,2,1,1,0,3431,3.33,1,185.3369903,27.1309803,33.02514292,157.8135178,189.8150247,926.2978938,937.9744203,600,0.124624221
Calomyscus elburzensis,lc,Rodentia,20.4,2.2539876,0.744400205,98,100,0,0,1,2,G,2,1,1,0,3431,3.665,1,178.9316742,27.15390241,32.93515818,154.4053493,186.3986992,880.5844119,975.1734115,1256.455667,0.124624221
Calomyscus grandis,dd,Rodentia,20.4,2.8962734,1.492169717,98,100,0,0,2,2,G,2,1,1,0,3431,3.33,1,195.6837235,27.59357537,34.06388142,165.7961966,211.7861347,935.4311972,765.7947129,1404.944,0.124624221
Calomyscus hotsoni,lc,Rodentia,20.4,2.8900941,1.515216186,98,90,0,10,2,2,G,2,1,1,0,3431,3.33,1,196.474342,27.23126081,34.0299943,174.5101518,218.4964037,935.9455415,678.1123627,1823,0.124624221
Calomyscus mystax,lc,Rodentia,20.4,2.2069304,0.71961699,98,90,0,10,1,2,G,1,1,1,0,3431,3.665,1,179.5482019,26.84733872,32.7200306,154.0814378,183.9090104,875.9036252,937.8502289,1164.649667,0.124624221
Calomyscus tsolovi,dd,Rodentia,111.74,6.9391705,1.702055751,181.168105,90,0,10,2,2,G,3,1,1,0,1332.507021,2.687065833,2.791815,72.86071078,32.73102863,30.80842926,133.0899793,161.2338086,723.3692809,756.9094239,1447.213,0.317556226
Calomyscus urartensis,lc,Rodentia,20.4,2.9281434,1.508871837,98,90,0,10,1,2,G,3,1,1,0,3431,3.33,1,197.7543645,27.36163077,34.10800864,165.1071866,209.3542363,930.4752416,718.4449879,1509.136,0.124624221
Caloprymnus campestris,ex,Diprotodontia,908.285,10.44120117,8.036658629,282,70,0,30,2,2,G,1,1,1,0,4745,1,1.87574,159.100884,45.66,159.9491385,383.8089527,410.5697025,1618.925938,108.9731085,1243.142,1.005374911
Caluromys derbianus,lc,Didelphimorphia,330,12.01401357,3.66448,265.5,70,10,20,2,3,Ar,1,2,2,0,3175.5,3.07,2,146.8173999,21,120,240,240,895.4725,11.86,2600,0.576087606
Caluromys lanatus,lc,Didelphimorphia,410,3.5,3.65708,284.15,70,10,20,1,3,Ar,1,2,2,0,3552.666667,2.5,3,136.4655085,20.6390752,104.3952748,250.0660042,259.9480568,981.9226998,180.7361578,1823.18705,0.64913793
Caluromys philander,lc,Didelphimorphia,298.235,0.2,3.017304,232.135,70,10,20,2,3,Ar,1,2,2,0,3248.5,4.34,2,166.1362079,23.995,109.825,309.26,334.58,1043.775967,40,1800,0.544895349
Caluromysiops irrupta,lc,Didelphimorphia,257.48,6.979874398,4.364970354,290,80,0,20,1,4,Ar,1,1,2,0,2859.166667,2,2.020726667,202.8689696,13,117.5,297.9028568,322.1576596,959.8856566,8.85,1652.413,0.502591096
Calyptophractus retusus,dd,Cingulata,129.99,39.66319767,4.525296089,166.25,0,0,100,2,1,G,3,1,1,0,4380,2.350135,1.72646,244.2300717,85.94274882,60.39477303,347.6792561,401.5102447,1563.024927,578.6494694,1790.814,0.345109039
Camelops hesternus,Remove,Cetartiodactyla,1100000,38201.90073,723.8510853,3531.427743,100,0,0,1,1,G,3,3,1,0,14687.03425,1.03062,0.58739857,624.6740461,373.4968753,351.409762,1341.515134,1471.196096,4628.611792,1.353072306,2847.375,41.13337878
Camelus dromedarius,Remove,Cetartiodactyla,434000,36875.595,762,3450,100,0,0,1,1,G,3,3,1,0,14600,1,0.7,610.2869952,395.755,472.63934,1252.0934,1651.62,4939.272721,0.02,2895.784,29.91749427
Camelus ferus,cr,Cetartiodactyla,475000,35500,540,3450,100,0,0,1,1,G,1,3,1,0,14600,1,0.5,729.5003424,396.495,319.289,1278.156,1460,5840,1.5,2523.904,31.44034844
Canariomys bravoi,Remove,Rodentia,1500,26.21158383,5.166680403,347.36186,100,0,0,1,1,G,1,1,1,0,1339.665583,1.932980833,2.46278,95.72914826,37.771637,37.2246505,178.4237446,224.0740575,809.2638817,1219.448238,1179.5261,1.212603017
Canariomys tamarani,Remove,Rodentia,1000,19.96102183,4.19844169,308.179744,98,0,2,2,1,G,1,1,1,0,1104.845875,2.092880833,2.354195,92.73798353,36.93682572,36.03475274,169.0598335,216.7742441,784.4839803,1182.198732,1138.12955,0.95749124
Candiacervus cretensis,Remove,Cetartiodactyla,79432.8,4329.035345,170.4673452,1712.410719,100,0,0,1,1,G,3,2,1,0,7661.547708,1.01068,1.0152,360.9295979,232.1971237,191.547129,532.0366109,653.8060988,2502.943086,7.299333563,2036.156,11.82196186
Candiacervus dorothensis,Remove,Cetartiodactyla,538878.8,15466.97985,385.4723271,2444.523402,100,0,0,1,1,G,3,2,1,0,8969.361364,1.043208333,1.021893333,377.1857636,256.2049426,194.4796078,739.8477749,941.411803,3149.277981,3.157113609,2658.125,24.84158022
Candiacervus major,Remove,Cetartiodactyla,708325.6,16958.94722,391.8116508,2468.464828,100,0,0,1,1,G,3,2,1,0,8956.227244,1.061885667,1.016854167,381.6973234,256.9426466,199.1632575,757.7302706,945.9810024,3170.687898,3.455967333,2642.075,26.80585131
Candiacervus rethymnensis,Remove,Cetartiodactyla,221490,11049.24295,306.9990511,2101.793416,100,0,0,1,1,G,3,2,1,0,8824.462245,1.046896667,1.011098333,366.1068961,251.681442,197.0647948,698.7490245,882.8943395,2925.253748,5.129035129,2355.166,18.80734169
Candiacervus ropalophorus,Remove,Cetartiodactyla,29922.6,2568.797815,104.8117387,1384.576045,100,0,0,1,1,G,1,2,1,0,6273.699692,1.0571825,1.191715,301.0648262,214.4363689,123.3205271,386.808264,549.6843881,2361.106567,5.545948316,1699.437,7.377799223
Candiacervus spII,Remove,Cetartiodactyla,42589.4,3055.360745,131.5475882,1469.33182,100,0,0,1,1,G,3,2,1,0,6868.753717,1.052364167,1.023615,350.832084,218.272041,144.3602094,449.5194135,624.3003527,2501.18681,7.022754087,2456.469,8.867446165
Canis adustus,lc,Carnivora,10321.245,207.5,53.93794286,818.765,20,50,30,2,4,G,4,1,1,0,6862,4.16,1.55,364.750171,63.5,61.3,296.18028,314.38,1549.637578,0.74,2700,3.827000449
Canis aureus,lc,Carnivora,11000,207.5,75.31013333,943.765,10,80,10,2,1,G,5,2,1,0,6862,3.95,1.05,364.750171,62.3938,69.74704,334,433.35,2136.101433,0.399426478,2000,3.96343593
Canis dirus,Remove,Carnivora,64000,691.6830308,138.3475932,1292.402688,0,100,0,3,1,G,4,2,1,0,7546.660917,3.743935,1.3848075,303.6499306,92.00000305,115.6963356,702.4994538,761.6152954,2487.300047,0.524646019,3447.466,34.14286143
Canis latrans,lc,Carnivora,11050,249.75,91.92116364,906.195,21,68,11,3,2,G,5,2,1,0,7969.166665,5.605,1,364.750171,62.3938,54.91932,313.18644,365,2569.032222,0.035990909,3063.262,21.0940938
Canis lupus,lc,Carnivora,29190.755,434.3,135.594944,1270,0,100,0,3,1,G,7,2,1,0,10767.5,4.98,0.82,364.750171,62.1969,47,669.90472,547.5,2883.256667,0.026362102,3000,33.95342326
Canis mesomelas,lc,Carnivora,8247.3,159,58.13823333,726.135,30,60,10,2,3,G,7,2,1,0,6095.5,3.95,1,273.6875427,62.5,60,309,302.65,1827.5715,0.74,3660,3.382808017
Canis rufus,cr,Carnivora,23500,400.900199,99.75546619,1028.850815,0,100,0,3,1,G,4,2,1,0,5841.350196,4.2252975,1.50838,288.3940398,66.89596459,83.7804919,433.2543768,304,2015.29,0.721210155,3342.633,30.53068927
Canis simensis,en,Carnivora,13518.43,307.6622386,80.90936467,964.095,0,100,0,3,1,G,4,2,1,0,6135.445904,4,1.1,364.750171,62.84972,72.845,742.602,594,1460,1.2,3427.729,23.2845164
Cannomys badius,lc,Rodentia,561.035,7,3.031947065,175,100,0,0,1,1,G,2,2,1,0,1752,1.9,1.915465,127.5016161,42,60.872,289.6881073,303.891366,867.7830899,2229.138928,1647.155767,0.77134797
Cansumys canus,lc,Rodentia,25,5.25,1.291507915,250,100,0,0,1,2,G,1,2,1,0,1669.875,4.24,3.764585,42.11341271,22.46891545,29.23,98.67470902,125.9399114,575.8483971,2660.939512,400,0.139371146
Caperea marginata,lc,Cetartiodactyla,4000000,70000,2613.366322,6090,0,0,100,3,1,M,2,2,1,0,19256.62392,1,0.592818986,845.5675416,304.4,175.019,2984.638104,3131.335166,7980.890981,12.26209134,683.454,50.94779192
Capra aegagrus,nt,Cetartiodactyla,60500,2250,110.5,1600,100,0,0,1,1,G,5,2,1,0,7592,1.5,1,407.7207392,155.5,159.02,446.488,434,2097.005,7.58,3250,10.12211626
Capra caucasica,en,Cetartiodactyla,69546.83,2850,152.9655442,1650,100,0,0,1,1,G,4,2,1,0,8139.5,1.1,0.89,517.8952771,164.25322,182.616,889.94864,851,2555,3.527887268,3200,10.92844578
Capra cylindricornis,nt,Cetartiodactyla,50000,3787.5,155.5448344,1650,100,0,0,1,1,G,4,2,1,0,7373,1.2,1,517.8952771,161,182,1019,914,2555,3.614944882,3200,9.114636802
Capra falconeri,nt,Cetartiodactyla,41000,2898.216458,133.4988589,1695,100,0,0,1,1,G,3,2,1,0,6971.5,2,0.967360435,437.2317561,163.06848,167.145,745.341,730,2555,4.574884146,3000,8.172162362
Capra ibex,md,Cetartiodactyla,77000,2791.43,159.1492025,1700,100,0,0,1,1,G,2,2,1,0,8139.5,1.18,0.8,517.8952771,169,228.27,817.77,912.5,2958.933333,3.66783178,2500,11.55781568
Capra nubiana,vu,Cetartiodactyla,70523.415,2791.43,157.0904391,1700,100,0,0,1,1,G,3,2,1,0,8139.5,1.11,0.8,517.8952771,169,228.27,817.77,730,2920,3.499518706,2367.277,11.01258311
Capra pyrenaica,lc,Cetartiodactyla,60898.77,2927.908387,128.789406,1300,100,0,0,1,1,G,3,2,1,0,5840,1.5,1.008769601,406.539773,150,153.5750987,548,1096,2471.76,5.013296906,3400,10.15875653
Capra sibirica,nt,Cetartiodactyla,82500,2850,161.7875799,1700,100,0,0,1,1,G,4,2,1,0,8139.5,1.18,0.8,488.6652978,170.45,228.27,797,730,2875.226667,1.86558145,6200,12.0048168
Capra walie,vu,Cetartiodactyla,80000,2791.43,163.3830393,1700,100,0,0,1,1,G,3,2,1,0,8139.5,1.1,0.8,517.8952771,167.5,228.27,797,426,1956.36625,4.07,170,11.80335198
Capreolus capreolus,lc,Cetartiodactyla,21666.685,1142,93.68452,1510,100,0,0,1,1,G,4,2,1,0,6387.5,1.785,1.05,364.750171,153,89,413,730,2335.391667,21.79470588,2400,5.75428971
Capreolus miyakoensis,Remove,Cetartiodactyla,24099.3,1135.334771,86.2898831,1333.574127,100,0,0,1,1,G,2,2,1,0,5502.521304,1.51641,1.020864167,345.4272906,197.3212246,97.6733579,450.6441335,623.3816465,2352.78098,26.3870522,2068.903,5.878202381
Capreolus pygargus,lc,Cetartiodactyla,21666.7,1208.55,97.47196624,1415,100,0,0,1,1,G,5,2,1,0,6387.5,1.895,1,364.750171,196,91.64,413,1200.84,3063.8029,80,3300,5.754291901
Capricornis crispus,lc,Cetartiodactyla,43030.64,3505.245,131.6,1800,100,0,0,1,2,G,2,2,1,0,8760,1,0.83,547.1252567,215,59.27,1041.615,1202.23,3135.631967,1.8,3127.078,8.392351364
Capricornis milneedwardsii,vu,Cetartiodactyla,95000,3800,178.1837578,1624.995,100,0,0,1,1,G,4,2,1,0,7665,1,1,392.7495584,228.27,166.34,912,566.3333333,2555,0.23,4500,12.97340118
Capricornis rubidus,vu,Cetartiodactyla,95000,3800,181.1583722,1624.995,100,0,0,1,1,G,3,2,1,0,7665,1,1,390.3816003,228.27,166.34,912,749,2555,0.518775863,3866.339,12.97340118
Capricornis sumatraensis,vu,Cetartiodactyla,95000,3800,178.1837578,1624.995,100,0,0,1,1,G,4,2,1,0,7665,1,1,392.7495584,228.27,166.34,912,566.3333333,2555,0.23,4500,12.97340118
Capricornis swinhoei,lc,Cetartiodactyla,43030.64,3505.245,162.6227436,1800,100,0,0,1,2,G,4,2,1,0,8760,1,0.83,547.1252567,215,59.27,1041.615,601,2421.9825,9.477373016,3850,8.392351364
Capricornis thar,vu,Cetartiodactyla,95000,3800,178.3964574,1624.995,100,0,0,1,1,G,4,2,1,0,7665,1,1,378.4081662,228.27,166.34,912,566.3333333,2555,0.23,4500,12.97340118
CapriniGen spA,Remove,Cetartiodactyla,75078.34321,3865.58228,176.8214175,1549.40688,100,0,0,1,1,G,3,2,1,0,7690.443744,1.164845,1.309998333,278.0086331,178.9242694,148.9518819,662.1180619,721.6426751,2493.281592,3.141318187,2627.872,11.53494056
Caprolagus hispidus,en,Lagomorpha,2498.495,86.32498985,10.97360881,480.115,100,0,0,1,1,G,2,1,1,0,3426.379708,3.46,2.655,78.65247655,40,32.20924576,240.7252515,304.4687894,1163.692978,333.3614518,150,1.75399775
Capromeryx minor,Remove,Cetartiodactyla,10510,579.11535,47.61085645,907.3229875,100,0,0,1,1,G,3,1,1,0,5407.260259,1.42424875,1.0167925,327.8805889,178.2851821,63.2184423,485.8332259,540.6623209,2300.113814,14.01959708,2090.922333,4.329355149
Capromys garridoi,lc,Rodentia,4683.3,209.5,11.18333333,500,53,46.5,0.5,2,2,Ar,1,1,2,0,5040.041665,2,1.86031,173.7795775,125,100,304,439.64,1714.826067,330.5185008,1282.537,2.478046511
Capromys pilorides,lc,Rodentia,4683.3,209.5,11.18333333,500,53,46.5,0.5,2,2,Ar,1,1,2,0,5040.041665,2,1.86031,173.7795775,125,100,304,439.64,1714.826067,330.5185008,1282.537,2.478046511
Caracal aurata,vu,Carnivora,10650,248.33,60.05692,906.805,0,100,0,3,1,S,1,2,1,0,7665,2,1.90784,236.7279372,81.34,119.32,650.61,365,1825,0.07,3600,20.71641796
Caracal caracal,lc,Carnivora,14000,165,57.51942857,827.14,0,100,0,3,1,G,5,2,1,0,7409.5,3,1.1,364.750171,73.95948,122,456,456.25,2239.8225,0.873796041,3300,23.68732911
Cardiocranius paradoxus,dd,Rodentia,8.6,18.43589593,0.582172628,75,100,0,0,1,1,G,1,1,1,0,1154.628833,4.008495,2.256225,82.72239425,28.68122126,30.26119798,127.4424769,149.2415783,618.4280615,1515.934151,862.815,0.07749613
Cardioderma cor,lc,Chiroptera,26.45,6.89471765,0.6725,77,0,0,100,3,1,G,3,1,2,0,4981.682553,1,2,278.4406955,91.93,73.56,458.6607153,571.5614084,1903.597912,1750.631818,940,NA
Carollia brevicauda,lc,Chiroptera,14.85,2.94352,0.519492763,70,100,0,0,2,1,Ar,2,1,2,0,5607.241965,0.98,1.684665,232.122424,115.4036623,60.9236522,400.8971108,525.8842329,2116.629704,1827.709187,1233.773,NA
Carollia castanea,lc,Chiroptera,13.1,2.49672,0.4485,60,100,0,0,2,1,Ar,1,1,2,0,5534.201495,0.99,1.69964,235.018841,111.962096,60.06406394,375.368823,507.8137602,2091.457421,1947.89166,800,NA
Carollia castanea,lc,Chiroptera,13.1,2.58067,0.4485,60,100,0,0,2,1,Ar,2,1,2,0,5631.843734,0.99,1.782405,232.6402951,109.259828,56.91325112,354.6169294,493.1463151,2058.268051,2012.398506,1050,NA
Carollia manu,lc,Chiroptera,18.7,2.992171667,0.549734255,68.43335,100,0,0,1,1,Ar,1,1,2,0,5698.635308,0.992675455,1.686685,238.4422344,114.7300333,63.75222428,393.7949951,531.1061023,2132.945293,1963.805585,950,NA
Carollia perspicillata,lc,Chiroptera,16.4,5,0.47,66.995,100,0,0,2,1,Ar,2,1,2,0,6205,1,2,158.8911704,95,35.63,258,410.62,1847.5352,1979.689344,1686.131,NA
Carollia sowelli,lc,Chiroptera,16.5,3.4291699,0.511712628,70,80,0,20,2,1,Ar,2,1,2,0,5510.383436,0.98,1.68957,231.3864193,114.6202221,57.75276042,390.2604341,518.671677,2116.560318,1726.010146,1307.972,NA
Carollia subrufa,lc,Chiroptera,14.47,2.49661,0.49985053,60.5,100,0,0,1,1,Ar,3,1,2,0,5952.643194,0.985,2,237.165857,112.2204843,61.09796898,302.711328,417.7301739,1915.188402,1922.189852,1642.312,NA
Carpitalpa arendsi,vu,Afrosoricida,52.34,4.656508333,0.981914986,131.385,0,0,100,3,1,G,3,3,1,0,612.8092739,2.02688,1.938685,250.0009276,69.21837269,57.02992622,358.1117434,395.7440978,999.0348288,1164.163063,1150,1.531587731
Carpomys melanurus,dd,Rodentia,229.57,11.73760833,2.570925786,200,93,0,7,2,2,Ar,1,2,2,0,1753.529958,2.356131667,2.9211,56.79814468,34.66509558,28.72005891,113.9850719,160.0468906,694.1205296,1206.463724,300,0.471855682
Carpomys phaeurus,lc,Rodentia,183.3,10.59779167,2.290405597,190,92,0,8,2,2,Ar,1,1,2,0,1720.819875,2.333080833,3.00333,54.79243844,34.35368627,30.70508057,107.4429017,153.862682,699.9420141,774.6521867,400,0.416912792
Carterodon sulcidens,dd,Rodentia,113.8,10.70962667,2.686656047,200,100,0,0,1,1,G,2,1,1,0,1147.712083,2.701521667,2.075995,105.8292092,97.66568905,31.84039126,241.3689934,321.7596464,829.504479,1947.241747,850,0.320762884
Caryomys eva,lc,Rodentia,22.5,2.6665,0.886601524,126.789365,100,0,0,1,2,G,1,2,1,0,886.0344584,2.391664167,3.507175,29.34770385,24.51204392,22.95563887,89.38765306,111.2627629,403.3250134,1484.838771,1400,0.131524376
Caryomys inez,lc,Rodentia,23.5,3.779955,0.942443251,140.0750683,100,0,0,2,2,G,1,2,1,0,1010.26525,1.94,3.663785,29.93733999,25.86258394,23.85048345,90.19040956,112.1130967,450.0783946,1770.220578,1500,0.134707938
Casinycteris argynnis,lc,Chiroptera,28.28,4.29,0.92,95,100,0,0,1,1,Ar,1,1,2,0,3913.415633,0.99,1.686125,253.4856638,133.0251262,72.08475566,487.9873466,605.2192902,1861.847834,1592.704021,1896.711,NA
Castor canadensis,lc,Rodentia,19928.335,430,45.23,777.37,100,0,0,1,1,G,2,2,1,0,8541,3.58,1,364.750171,114.43936,56.43,648.2088,782.815,2657.59975,0.6,1878.996,5.49559758
Castor fiber,lc,Rodentia,19000,544.105,45,783.0034425,100,0,0,1,1,G,2,2,1,0,12775,3.055,1,365,106.62518,65.54794,992.41096,912.5,3294.125,398.7058836,850,5.353284762
Castoroides ohioensis,Remove,Rodentia,80000,964.5103002,98.84060049,1046.04181,100,0,0,1,1,G,2,2,1,0,5996.111717,2.844973542,1.511315,269.1880043,117.0974486,96.1069352,615.5890337,717.2497453,2319.519417,187.7878737,1345.187,9.944925385
Catagonus stenocephalus,Remove,Cetartiodactyla,76296.89717,800.302716,132.6635399,1126.9421,99,0,1,1,2,G,2,3,1,0,7518.866167,1.951985,1.6401,289.8589415,155.4550463,127.3058867,608.1263557,650.5048461,2371.238619,5.045356835,1978.59,10.50052216
Catagonus wagneri,en,Cetartiodactyla,35433.2,623.6,105.246757,1068.965,100,0,0,1,2,G,2,3,1,0,5344.208335,2.445,1.22252,345.4762474,152.08,60.37,1006.87906,730,1470.95,4.835,2035.953,7.54191393
Catonyx cuvieri,Remove,Pilosa,158984.9,5837.420377,216.4989633,1988.077059,100,0,0,1,1,G,4,2,1,0,12675.78489,1.15038,0.935109658,450.8019153,367.3466165,155.6824256,988.0138536,1253.643278,3896.347352,132.5731175,2460.874667,27.34965818
Catopuma badia,en,Carnivora,3429.52,99.1968495,27.77320678,574.2,0,100,0,3,2,G,1,1,1,0,5821.032166,2.213325,1.95627,208.2597364,68.88367678,80.65186512,526.0833584,573,2190,6.425303444,800,11.88988607
Catopuma temminckii,nt,Carnivora,11500,250,70.47908,968.675,0,100,0,3,2,G,3,1,1,0,8714.375,1.28,1.819125,241.7360324,95,104.863062,639.078,639,2394.273333,4.699834698,3738,21.5107374
Cavia aperea,lc,Rodentia,341,59.66,4.035,400,100,0,0,1,1,G,3,2,1,0,3650,2.48,5,70.08810859,63,17.04416,74,129.81,763.4281,1806.97,2600,0.586571251
Cavia fulgida,lc,Rodentia,282.5,55.31534583,4.218174135,400,100,0,0,1,1,G,1,2,1,0,2537.729417,1.34,5,85.14081524,75.074899,20.88,179.0285421,230.9115605,922.7337551,1110.292124,1388.587217,0.528890802
Cavia intermedia,ld,Rodentia,578.88,43.534798,5.271597,349.321947,100,0,0,1,1,G,3,2,1,0,2843.290992,2.342548333,2.760495,102.9935783,84.33188025,38.87538689,211.5289586,284.1410144,1069.743156,569.7285739,2157.654,0.784746821
Cavia magna,lc,Rodentia,459.99,45.284825,4.686649457,400,100,0,0,1,1,G,2,3,1,0,577.9166665,2.54308,5,64.24733085,57.54244532,20.88,96.71714551,148.7248621,681.9035472,1461.278331,1268.5911,0.691540278
Cavia patzelti,dd,Rodentia,341,59.66,4.035,400,100,0,0,1,1,G,1,2,1,0,3650,2.48,5,70.54218758,63,17.04416,74,129.81,763.4281,1806.97,800,0.586571251
Cavia tschudii,lc,Rodentia,580.94,59.66,5.13467977,400,100,0,0,1,1,G,3,2,1,0,3650,2.02,5,73.08090373,63.00126,18.95208,67.46,125.495,755.95645,1798.957878,4500,0.786281522
Cebuella pygmaea,vu,Primates,116.83,16,4.581288,153.3,60,20,20,2,3,Ar,1,3,2,0,6789,1.98,1.56,176.6290214,133.72,91,684,840.41,2380.2636,87.22,1093.172,0.325432388
Cebuella pygmaea,vu,Primates,116.83,16,4.581288,153.3,60,20,20,2,3,Ar,1,3,2,0,6789,1.98,1.56,176.6290214,133.72,91,684,840.41,2380.2636,87.22,1093.172,0.325432388
Cebus aequatorialis,cr,Primates,2175,232.17,63.66474878,510,72,9,19,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1127.521167,1.750169893
Cebus albifrons,vu,Primates,2488.59,232.17,63.66474878,510,70,10,20,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
Cebus albifrons,nt,Primates,2488.59,232.17,63.66474878,510,70,10,20,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
Cebus albifrons,vu,Primates,2488.59,232.17,63.66474878,510,70,10,20,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
Cebus albifrons,nt,Primates,2488.59,232.17,63.66474878,510,70,10,20,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1117.163833,1.750169893
Cebus brunneus,en,Primates,2552.5,295.635385,68.4,484.55,73,9,18,2,4,Ar,1,3,2,0,17155,1,0.62,791.4828886,162,740,2191.392,2190,6212.3,4.766666667,1040.432167,1.77474936
Cebus capucinus,vu,Primates,2655,233.625,73.56574222,471.41,70,10,20,2,4,Ar,1,3,2,0,20075,1,0.5,796.3695414,162,521,1505,1460,6794.84,21.40534615,1047.636167,1.813599362
Cebus capucinus,vu,Primates,2655,233.625,73.56574222,471.41,70,10,20,2,4,Ar,1,3,2,0,20075,1,0.5,796.3695414,162,521,1505,1460,6794.84,21.40534615,1047.636167,1.813599362
Cebus cesarae,en,Primates,2488.59,232.17,63.66474878,510,72,9,19,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1130.250167,1.750169893
Cebus cuscinus,nt,Primates,2900,232.17,63.66474878,510,71,10,19,2,4,Ar,1,3,2,0,16060,1,0.7,546.8754277,158,270.32,1389.70776,1467.3,5508.653,13.375,1131.893167,1.750169893
Cebus kaapori,cr,Primates,2670.07,318.814215,74.841154,484.55,90,0,10,2,1,Ar,1,3,2,0,17155,1,0.62,791.4828886,162,740,2191.392,2353.392,5840,17.54565176,1062.304833,1.819253928
Cebus kaapori,lc,Primates,2552.5,301.253685,68.4,484.55,71.79596667,9.84875,18.740575,2,4,Ar,1,3,2,0,17155,1,0.62,791.4828886,162,740,2191.392,2190,6212.3,4.766666667,1041.761167,1.77474936
